ID_employe,Age,Attrition,BusinessTravel,Department,Education,EnvironmentSatisfaction,Gender,JobInvolvement,Job Role,JobSatisfaction,PerformanceRating,WorkLifeBalance,MaritalStatus,StockOption,OverTime,PercentSalaryHike,NumCompaniesWorked,TotalWorkingYears,YearsSinceLastPromotion,YearsWithCurrManager,DistanceFromHome,HourlyRate,DailyRate,MonthlyRate,Salary,TrainingTimesLastYear,DateToday,DateBirth,DateStart,DateDeparture,YearsAtCompany,AgeGroup,TerminationType,AgeHire,HireType,YearsAtCompany Group,EmploymentType
1173,24,No,Travel_Rarely,Research & Development,Bachelor,Very High,Male,High,Laboratory Technician,Medium,Outstanding,Better,Single,None,No,22,8,6,1,2,24,49,477,6409,3597,2,31/07/2022,05/01/1999,15/04/2019,,3,2_Between 20 and 30,,21,1,2_Between 1-3 years,Full-time
1814,41,No,Travel_Rarely,Research & Development,Bachelor,Medium,Male,Very High,Healthcare Representative,Medium,Low,Bad,Single,None,No,12,3,11,1,2,5,85,447,15530,6870,3,31/07/2022,23/12/1981,08/08/2019,,3,4_Between 40 and 50,,38,1,2_Between 1-3 years,Contractor
1509,49,No,Travel_Rarely,Research & Development,College,High,Female,Medium,Laboratory Technician,Low,Outstanding,Better,Married,Low,No,25,4,10,1,2,3,43,271,23070,4789,3,31/07/2022,05/05/1974,13/08/2019,,3,4_Between 40 and 50,,46,1,2_Between 1-3 years,Contractor
305,33,No,Travel_Rarely,Research & Development,Master,High,Female,Medium,Research Scientist,Medium,Outstanding,Better,Married,None,No,21,6,7,1,1,4,47,147,13248,2622,3,31/07/2022,13/05/1990,22/09/2019,,3,3_Between 30 and 40,,30,2,2_Between 1-3 years,Full-time
707,25,No,Travel_Rarely,Sales,Bachelor,Very High,Male,Very High,Sales Executive,Medium,Outstanding,Better,Married,Low,No,22,0,4,1,2,8,57,810,15678,4851,4,31/07/2022,04/03/1998,22/10/2019,,3,2_Between 20 and 30,,22,1,2_Between 1-3 years,Full-time
1473,49,No,Travel_Rarely,Research & Development,Master,Low,Male,High,Healthcare Representative,High,Good,Good,Married,Low,No,14,2,20,1,2,5,96,1495,21534,6651,0,31/07/2022,13/10/1973,13/11/2019,,3,4_Between 40 and 50,,46,1,2_Between 1-3 years,Full-time
1556,36,No,Travel_Rarely,Sales,Master,High,Male,High,Sales Representative,Very High,Outstanding,Good,Single,None,Yes,21,3,7,1,2,2,70,1157,17001,2644,3,31/07/2022,25/09/1986,09/12/2019,,3,3_Between 30 and 40,,33,1,2_Between 1-3 years,Full-time
1883,29,No,Travel_Rarely,Research & Development,Bachelor,Very High,Male,High,Laboratory Technician,Low,Good,Better,Single,None,No,14,3,11,1,2,7,59,592,19384,2062,2,31/07/2022,30/09/1993,11/12/2019,,3,2_Between 20 and 30,,26,1,2_Between 1-3 years,Full-time
525,43,No,Travel_Frequently,Research & Development,Bachelor,Very High,Male,High,Laboratory Technician,Very High,Outstanding,Better,Married,Low,No,20,7,8,1,2,21,61,313,15238,2258,1,31/07/2022,22/06/1980,15/12/2019,,3,4_Between 40 and 50,,40,1,2_Between 1-3 years,Contractor
1441,56,No,Travel_Rarely,Research & Development,College,Low,Female,High,Research Scientist,Low,Outstanding,Best,Married,Low,No,22,2,5,1,0,1,90,1255,10494,2066,3,31/07/2022,20/04/1967,01/01/2020,,3,5_Between 50 and 60,,53,1,2_Between 1-3 years,Full-time
1834,28,No,Travel_Rarely,Research & Development,Bachelor,High,Female,High,Research Scientist,Low,Outstanding,Better,Married,Low,No,25,1,3,1,2,1,67,1217,12719,3591,3,31/07/2022,05/10/1994,20/06/2020,,2,2_Between 20 and 30,,26,2,2_Between 1-3 years,Full-time
1028,35,No,Travel_Rarely,Research & Development,Bachelor,Medium,Male,High,Laboratory Technician,Very High,Outstanding,Good,Divorced,Low,No,20,1,3,1,2,10,45,802,9541,3917,4,31/07/2022,26/03/1988,10/07/2020,,2,3_Between 30 and 40,,33,1,2_Between 1-3 years,Full-time
897,53,No,Travel_Rarely,Sales,Bachelor,Low,Male,High,Sales Executive,Very High,Outstanding,Better,Married,Low,No,14,5,28,1,1,8,73,868,22789,11836,3,31/07/2022,27/01/1970,05/03/2021,,1,5_Between 50 and 60,,52,1,2_Between 1-3 years,Full-time
1644,48,No,Travel_Frequently,Research & Development,Doctor,High,Male,Medium,Manager,Very High,Outstanding,Better,Married,Low,No,25,2,23,1,1,4,89,365,5602,15202,3,31/07/2022,08/11/1974,20/03/2021,,1,4_Between 40 and 50,,47,1,2_Between 1-3 years,Contractor
531,39,No,Travel_Frequently,Research & Development,Below College,Medium,Male,High,Manager,High,Excellent,Better,Divorced,Low,Yes,14,1,21,1,6,1,52,1218,8213,19197,3,31/07/2022,09/08/1983,27/04/2002,,20,3_Between 30 and 40,,19,1,7_15+ years,Full-time
599,41,No,Non-Travel,Sales,College,Very High,Male,High,Sales Executive,Very High,Excellent,Better,Single,None,No,14,7,16,1,10,10,56,267,13430,6230,3,31/07/2022,15/02/1982,06/06/2009,,13,4_Between 40 and 50,,28,1,5_Between 10-15 years,Full-time
481,36,No,Travel_Frequently,Sales,Master,Low,Male,Medium,Sales Executive,Very High,Excellent,Better,Married,Low,No,11,4,16,1,12,3,48,541,7246,9699,2,31/07/2022,17/11/1986,01/03/2010,,12,3_Between 30 and 40,,24,1,5_Between 10-15 years,Full-time
1756,33,No,Non-Travel,Sales,Bachelor,Very High,Female,High,Sales Executive,Medium,Excellent,Good,Single,None,No,15,8,13,1,7,2,62,1283,10697,5147,2,31/07/2022,19/10/1989,04/10/2011,,11,3_Between 30 and 40,,22,1,5_Between 10-15 years,Full-time
1289,34,No,Travel_Frequently,Human Resources,Bachelor,High,Male,Medium,Human Resources,Medium,Excellent,Best,Married,Mid,No,11,4,14,1,8,11,56,648,21833,4490,5,31/07/2022,21/12/1988,08/09/2012,,10,3_Between 30 and 40,,24,1,5_Between 10-15 years,Full-time
256,34,No,Travel_Frequently,Research & Development,Below College,Very High,Male,Medium,Manufacturing Director,High,Excellent,Good,Married,None,No,17,1,10,1,9,2,45,1069,14074,9547,2,31/07/2022,28/12/1988,05/02/2013,,9,3_Between 30 and 40,,25,1,4_Between 5-10 years,Full-time
1350,35,No,Travel_Frequently,Research & Development,Master,High,Male,High,Research Scientist,High,Excellent,Better,Single,None,Yes,11,1,9,1,1,4,87,482,2690,4249,3,31/07/2022,20/08/1987,15/09/2013,,9,3_Between 30 and 40,,26,1,4_Between 5-10 years,Contractor
2057,31,No,Non-Travel,Research & Development,Bachelor,Medium,Male,High,Manufacturing Director,Low,Excellent,Better,Single,None,No,19,0,10,1,7,5,74,325,3787,9936,2,31/07/2022,07/04/1992,16/11/2013,,9,3_Between 30 and 40,,22,1,4_Between 5-10 years,Full-time
1771,33,No,Non-Travel,Research & Development,Bachelor,Very High,Male,High,Research Scientist,Medium,Excellent,Good,Divorced,Mid,No,15,5,11,1,7,4,90,775,6194,3055,2,31/07/2022,08/07/1990,02/02/2014,,8,3_Between 30 and 40,,25,1,4_Between 5-10 years,Contractor
56,27,No,Travel_Frequently,Sales,Bachelor,Very High,Male,High,Sales Executive,High,Excellent,Better,Single,None,No,15,1,9,1,7,8,37,994,2975,8726,0,31/07/2022,28/03/1996,10/06/2014,,8,2_Between 20 and 30,,19,1,4_Between 5-10 years,Full-time
430,43,No,Travel_Frequently,Research & Development,Master,High,Female,High,Laboratory Technician,Very High,Excellent,Better,Single,None,No,19,0,9,1,7,10,33,185,10675,2455,5,31/07/2022,03/04/1980,10/08/2014,,8,4_Between 40 and 50,,35,1,4_Between 5-10 years,Full-time
1934,47,No,Non-Travel,Research & Development,Master,High,Male,High,Research Scientist,Medium,Excellent,Best,Married,Low,No,18,8,16,1,7,14,64,1169,2125,5467,4,31/07/2022,06/09/1975,10/09/2014,,8,4_Between 40 and 50,,39,1,4_Between 5-10 years,Full-time
286,36,No,Travel_Frequently,Research & Development,Below College,Medium,Female,High,Laboratory Technician,Very High,Excellent,Better,Single,None,No,13,1,8,1,7,18,73,635,7703,2153,2,31/07/2022,22/12/1986,03/12/2014,,8,3_Between 30 and 40,,28,1,4_Between 5-10 years,Full-time
1804,35,No,Non-Travel,Research & Development,College,Medium,Male,High,Manufacturing Director,Very High,Excellent,Better,Divorced,Low,No,14,2,15,1,7,2,90,1180,24442,5762,6,31/07/2022,16/02/1988,11/10/2015,,7,3_Between 30 and 40,,28,1,4_Between 5-10 years,Full-time
1143,29,No,Travel_Frequently,Research & Development,Bachelor,Very High,Female,High,Research Scientist,Medium,Excellent,Good,Divorced,Mid,No,14,0,8,1,1,10,61,490,17940,3291,2,31/07/2022,23/06/1994,25/11/2015,,7,2_Between 20 and 30,,22,1,4_Between 5-10 years,Contractor
275,49,No,Non-Travel,Research & Development,Master,Very High,Male,High,Manufacturing Director,Very High,Excellent,Better,Divorced,Mid,Yes,15,1,7,1,7,18,92,1002,23793,6804,0,31/07/2022,21/08/1973,07/12/2015,,7,4_Between 40 and 50,,42,1,4_Between 5-10 years,Contractor
1440,37,No,Non-Travel,Research & Development,College,High,Male,Very High,Laboratory Technician,High,Excellent,Bad,Single,None,No,14,0,7,1,3,5,84,1413,25470,3500,2,31/07/2022,30/06/1986,28/07/2016,,6,3_Between 30 and 40,,31,2,4_Between 5-10 years,Full-time
269,35,No,Travel_Frequently,Research & Development,Bachelor,Medium,Female,High,Laboratory Technician,Medium,Excellent,Better,Single,None,No,11,5,10,1,2,2,37,138,15986,4425,5,31/07/2022,28/04/1988,12/08/2016,,6,3_Between 30 and 40,,29,1,4_Between 5-10 years,Full-time
998,33,No,Travel_Frequently,Research & Development,Master,High,Female,Very High,Healthcare Representative,Medium,Excellent,Better,Married,Low,Yes,13,1,6,1,2,1,84,827,20161,5488,2,31/07/2022,09/01/1990,21/09/2016,,6,3_Between 30 and 40,,27,1,4_Between 5-10 years,Full-time
2022,39,No,Non-Travel,Research & Development,Bachelor,Very High,Male,High,Manager,Very High,Excellent,Good,Single,None,No,13,2,21,1,3,9,87,105,15302,19431,3,31/07/2022,14/11/1983,05/11/2016,,6,3_Between 30 and 40,,33,2,4_Between 5-10 years,Full-time
1700,37,No,Travel_Frequently,Sales,Master,High,Male,Low,Sales Executive,Very High,Excellent,Good,Divorced,Mid,No,14,1,6,1,3,1,31,1278,7677,9525,2,31/07/2022,25/10/1985,18/12/2016,,6,3_Between 30 and 40,,31,2,4_Between 5-10 years,Full-time
1563,38,No,Travel_Frequently,Human Resources,Master,High,Male,High,Human Resources,High,Excellent,Better,Married,None,No,11,3,10,1,2,10,71,888,14814,6077,2,31/07/2022,20/06/1985,26/02/2017,,5,3_Between 30 and 40,,33,1,3_Between 3-5 years,Full-time
1590,29,No,Travel_Frequently,Research & Development,Below College,Low,Male,High,Healthcare Representative,Very High,Excellent,Best,Divorced,Low,No,19,1,6,1,3,2,87,995,24483,8853,0,31/07/2022,26/11/1993,06/03/2017,,5,2_Between 20 and 30,,24,1,3_Between 3-5 years,Full-time
1972,38,No,Travel_Frequently,Human Resources,Master,Very High,Male,High,Human Resources,Medium,Excellent,Better,Married,Low,Yes,11,0,7,1,2,1,88,1444,5224,2991,2,31/07/2022,20/05/1985,24/03/2017,,5,3_Between 30 and 40,,33,1,3_Between 3-5 years,Full-time
1646,24,No,Travel_Frequently,Research & Development,Below College,Low,Female,High,Research Scientist,Very High,Excellent,Better,Single,None,Yes,13,1,6,1,3,2,32,567,17218,3760,2,31/07/2022,29/04/1999,13/04/2017,,5,2_Between 20 and 30,,19,1,3_Between 3-5 years,Full-time
369,25,No,Non-Travel,Research & Development,College,Medium,Male,Very High,Healthcare Representative,Low,Excellent,Better,Divorced,Mid,No,12,1,6,1,5,5,85,675,18384,4000,2,31/07/2022,02/01/1998,19/07/2017,,5,2_Between 20 and 30,,20,1,3_Between 3-5 years,Contractor
1395,33,No,Travel_Frequently,Sales,Below College,Medium,Male,High,Sales Executive,Very High,Excellent,Best,Married,None,No,13,6,8,1,2,5,61,1111,19293,9998,2,31/07/2022,14/07/1990,05/08/2017,,5,3_Between 30 and 40,,28,1,3_Between 3-5 years,Full-time
983,38,No,Non-Travel,Sales,Bachelor,High,Female,High,Sales Executive,Very High,Excellent,Better,Single,None,Yes,13,1,6,1,3,10,85,152,19899,5666,1,31/07/2022,01/06/1985,09/08/2017,,5,3_Between 30 and 40,,33,1,3_Between 3-5 years,Full-time
52,33,No,Travel_Frequently,Sales,Bachelor,High,Female,Very High,Sales Executive,Low,Excellent,Better,Married,Mid,No,19,2,10,1,3,1,42,1141,3193,5376,3,31/07/2022,01/02/1990,08/09/2017,,5,3_Between 30 and 40,,28,1,3_Between 3-5 years,Contractor
1068,26,No,Travel_Frequently,Research & Development,Below College,Low,Female,Medium,Research Scientist,High,Excellent,Better,Divorced,Mid,No,13,1,5,1,3,1,66,921,25265,2007,5,31/07/2022,01/04/1997,09/11/2017,,5,2_Between 20 and 30,,21,1,3_Between 3-5 years,Full-time
449,27,No,Non-Travel,Sales,Below College,High,Male,High,Sales Executive,Medium,Excellent,Better,Married,Low,Yes,13,0,6,1,4,1,73,210,22107,6349,0,31/07/2022,01/03/1996,17/11/2017,,5,2_Between 20 and 30,,22,2,3_Between 3-5 years,Full-time
308,31,No,Non-Travel,Research & Development,Master,High,Male,Low,Manufacturing Director,High,Excellent,Better,Married,Low,No,12,0,6,1,4,1,90,979,4381,4345,2,31/07/2022,10/01/1992,07/12/2017,,5,3_Between 30 and 40,,26,1,3_Between 3-5 years,Full-time
562,30,No,Non-Travel,Research & Development,Bachelor,High,Male,High,Laboratory Technician,Very High,Excellent,Bad,Married,Low,No,15,4,9,1,4,3,53,1400,16734,2097,3,31/07/2022,06/02/1993,03/01/2018,,5,3_Between 30 and 40,,25,2,3_Between 3-5 years,Full-time
1947,28,No,Non-Travel,Research & Development,Bachelor,High,Male,High,Research Scientist,High,Excellent,Good,Single,None,No,14,1,5,1,4,16,49,1103,2122,2144,3,31/07/2022,09/09/1994,04/03/2018,,4,2_Between 20 and 30,,24,1,3_Between 3-5 years,Full-time
1955,32,No,Non-Travel,Research & Development,Master,High,Female,High,Healthcare Representative,Very High,Excellent,Better,Divorced,Low,No,18,5,9,1,2,15,34,1146,16542,6667,6,31/07/2022,06/11/1990,15/03/2018,,4,3_Between 30 and 40,,28,2,3_Between 3-5 years,Contractor
838,34,No,Travel_Frequently,Research & Development,Master,High,Female,Medium,Research Scientist,Very High,Excellent,Better,Single,None,No,16,1,6,1,3,16,100,702,8306,2553,3,31/07/2022,20/10/1988,16/03/2018,,4,3_Between 30 and 40,,30,2,3_Between 3-5 years,Full-time
422,58,No,Non-Travel,Research & Development,Master,Very High,Male,Low,Healthcare Representative,High,Excellent,Better,Divorced,Low,Yes,13,2,12,1,2,1,32,390,17056,5660,2,31/07/2022,19/10/1964,21/03/2018,,4,5_Between 50 and 60,,54,1,3_Between 3-5 years,Contractor
1245,54,No,Travel_Frequently,Research & Development,Master,Very High,Female,High,Manufacturing Director,High,Excellent,Bad,Divorced,Low,No,17,7,33,1,4,1,53,966,9659,10502,2,31/07/2022,31/01/1969,17/04/2018,,4,5_Between 50 and 60,,50,2,3_Between 3-5 years,Contractor
744,44,No,Non-Travel,Research & Development,Bachelor,Low,Male,Low,Laboratory Technician,High,Excellent,Better,Single,None,No,14,2,9,1,4,24,49,381,2104,3708,5,31/07/2022,18/02/1979,09/05/2018,,4,4_Between 40 and 50,,40,2,3_Between 3-5 years,Full-time
1720,32,No,Travel_Frequently,Research & Development,Bachelor,Low,Male,High,Research Scientist,High,Excellent,Good,Married,Low,No,13,6,10,1,3,10,56,585,17360,3433,3,31/07/2022,28/08/1990,26/06/2018,,4,3_Between 30 and 40,,28,1,3_Between 3-5 years,Full-time
1704,35,No,Travel_Frequently,Research & Development,Master,Low,Male,Medium,Research Scientist,Very High,Excellent,Best,Single,None,Yes,14,0,6,1,4,2,79,146,13970,4930,2,31/07/2022,04/03/1988,01/07/2018,,4,3_Between 30 and 40,,31,1,3_Between 3-5 years,Full-time
1648,27,No,Travel_Frequently,Research & Development,Bachelor,Very High,Male,High,Research Scientist,Very High,Excellent,Good,Single,None,No,13,2,6,1,2,2,87,591,6297,2580,0,31/07/2022,24/09/1995,18/09/2018,,4,2_Between 20 and 30,,23,1,3_Between 3-5 years,Full-time
26,24,No,Non-Travel,Research & Development,College,Low,Female,Very High,Manufacturing Director,High,Excellent,Good,Divorced,Low,No,18,0,5,1,3,11,96,673,8232,4011,5,31/07/2022,11/06/1999,20/09/2018,,4,2_Between 20 and 30,,20,2,3_Between 3-5 years,Full-time
1507,28,No,Travel_Frequently,Sales,Bachelor,High,Male,High,Sales Executive,Low,Excellent,Better,Single,None,No,14,0,5,1,3,7,55,467,11827,4898,5,31/07/2022,20/01/1995,25/09/2018,,4,2_Between 20 and 30,,24,1,3_Between 3-5 years,Contractor
1605,22,No,Non-Travel,Research & Development,College,Medium,Female,Medium,Research Scientist,High,Excellent,Good,Married,None,Yes,14,1,4,1,3,26,85,457,10293,2814,2,31/07/2022,19/04/2001,22/10/2018,,4,2_Between 20 and 30,,18,1,3_Between 3-5 years,Full-time
91,59,No,Travel_Frequently,Sales,Below College,Low,Female,Medium,Sales Executive,High,Excellent,Good,Single,None,No,11,7,20,1,3,1,57,1225,24668,5473,2,31/07/2022,06/06/1964,07/11/2018,,4,5_Between 50 and 60,,55,1,3_Between 3-5 years,Full-time
403,37,No,Travel_Frequently,Research & Development,Bachelor,Medium,Male,High,Research Scientist,Very High,Excellent,Good,Married,High,Yes,12,1,4,1,2,9,53,889,11411,2326,3,31/07/2022,25/05/1986,28/12/2018,,4,3_Between 30 and 40,,33,1,3_Between 3-5 years,Full-time
1431,34,No,Travel_Frequently,Research & Development,Master,Very High,Male,High,Research Scientist,Low,Excellent,Better,Divorced,Mid,No,14,5,10,1,3,1,91,560,20284,2996,2,31/07/2022,23/05/1989,18/01/2019,,4,3_Between 30 and 40,,30,1,3_Between 3-5 years,Full-time
216,34,No,Travel_Frequently,Sales,Master,High,Female,High,Sales Representative,High,Excellent,Better,Married,Low,No,18,6,6,1,2,2,75,303,11314,2231,3,31/07/2022,19/05/1989,26/01/2019,,4,3_Between 30 and 40,,30,2,3_Between 3-5 years,Full-time
791,52,No,Non-Travel,Research & Development,Master,Very High,Male,High,Research Scientist,Very High,Excellent,Better,Married,Low,No,18,0,5,1,2,19,41,715,26589,4258,3,31/07/2022,06/04/1971,25/03/2019,,3,5_Between 50 and 60,,49,1,2_Between 1-3 years,Full-time
837,38,No,Travel_Frequently,Research & Development,Bachelor,Low,Male,Medium,Healthcare Representative,Low,Excellent,Good,Divorced,Low,No,15,2,13,1,2,12,45,471,4284,6288,3,31/07/2022,19/09/1984,01/05/2019,,3,3_Between 30 and 40,,35,1,2_Between 1-3 years,Full-time
1813,43,No,Non-Travel,Research & Development,Bachelor,Low,Male,High,Research Scientist,High,Excellent,Good,Single,None,No,13,4,7,1,2,9,52,343,24978,2438,2,31/07/2022,06/04/1980,29/07/2019,,3,4_Between 40 and 50,,40,1,2_Between 1-3 years,Contractor
171,43,No,Travel_Frequently,Research & Development,Bachelor,Medium,Female,Very High,Research Scientist,High,Excellent,Better,Single,None,No,12,4,18,1,2,28,72,957,16090,4739,2,31/07/2022,04/10/1979,03/09/2019,,3,4_Between 40 and 50,,40,1,2_Between 1-3 years,Full-time
1096,55,No,Travel_Frequently,Research & Development,Below College,Very High,Male,High,Manufacturing Director,Medium,Excellent,Better,Married,Low,No,18,3,23,1,2,2,65,1091,15813,10976,4,31/07/2022,29/07/1968,14/10/2019,,3,5_Between 50 and 60,,52,2,2_Between 1-3 years,Full-time
396,49,No,Travel_Frequently,Research & Development,Master,High,Female,High,Research Director,Low,Excellent,Better,Single,None,Yes,11,9,22,1,2,10,35,636,25594,18665,4,31/07/2022,10/02/1974,19/11/2019,,3,4_Between 40 and 50,,46,1,2_Between 1-3 years,Full-time
523,34,No,Non-Travel,Sales,Master,High,Female,High,Sales Executive,High,Excellent,Better,Married,Low,No,15,9,6,1,2,4,72,1381,12740,6538,3,31/07/2022,15/12/1988,18/01/2020,,3,3_Between 30 and 40,,31,1,2_Between 1-3 years,Full-time
1929,39,No,Non-Travel,Sales,Master,Low,Female,Low,Sales Executive,High,Excellent,Better,Married,Low,No,19,6,10,1,2,21,32,1251,3987,5736,1,31/07/2022,14/11/1983,18/01/2020,,3,3_Between 30 and 40,,36,2,2_Between 1-3 years,Full-time
1094,27,No,Non-Travel,Research & Development,Doctor,Low,Male,Low,Laboratory Technician,High,Excellent,Better,Married,High,No,19,1,3,1,2,8,87,1277,5869,4621,4,31/07/2022,22/09/1995,28/02/2020,,2,2_Between 20 and 30,,25,1,2_Between 1-3 years,Full-time
1662,36,No,Non-Travel,Research & Development,Master,Very High,Female,Medium,Manufacturing Director,High,Excellent,Better,Married,None,No,15,0,4,1,2,1,33,894,15411,4374,6,31/07/2022,26/06/1987,05/03/2020,,2,3_Between 30 and 40,,34,1,2_Between 1-3 years,Full-time
88,35,No,Travel_Frequently,Research & Development,Bachelor,Medium,Male,High,Research Scientist,Low,Excellent,Good,Married,Low,No,13,4,5,1,2,1,79,664,5868,2194,2,31/07/2022,11/11/1987,23/03/2020,,2,3_Between 30 and 40,,33,2,2_Between 1-3 years,Full-time
132,44,No,Non-Travel,Research & Development,Bachelor,Medium,Male,High,Laboratory Technician,Medium,Excellent,Best,Married,Low,No,12,4,17,1,2,23,67,489,25043,2042,3,31/07/2022,25/04/1979,21/05/2020,,2,4_Between 40 and 50,,42,2,2_Between 1-3 years,Full-time
1722,41,No,Non-Travel,Human Resources,Bachelor,High,Male,Low,Human Resources,Medium,Excellent,Better,Married,Low,No,19,6,10,1,2,4,60,552,20794,6430,4,31/07/2022,20/03/1982,27/05/2020,,2,4_Between 40 and 50,,39,1,2_Between 1-3 years,Contractor
1185,35,No,Travel_Frequently,Research & Development,Master,Very High,Male,Medium,Laboratory Technician,Very High,Excellent,Best,Married,Low,No,13,1,2,1,1,4,47,636,26537,2376,2,31/07/2022,30/08/1987,13/02/2021,,1,3_Between 30 and 40,,34,1,2_Between 1-3 years,Contractor
1044,33,No,Non-Travel,Sales,Below College,Medium,Female,Medium,Sales Representative,Very High,Excellent,Good,Single,None,No,19,0,3,1,1,8,88,1038,21437,2342,2,31/07/2022,23/07/1990,16/02/2021,,1,3_Between 30 and 40,,32,1,2_Between 1-3 years,Full-time
1296,28,No,Travel_Frequently,Research & Development,Bachelor,Very High,Male,Medium,Laboratory Technician,Very High,Excellent,Better,Married,Low,Yes,12,1,2,1,1,2,52,193,14222,3867,2,31/07/2022,03/04/1995,04/04/2021,,1,2_Between 20 and 30,,27,1,2_Between 1-3 years,Full-time
591,42,No,Travel_Frequently,Research & Development,College,Medium,Male,High,Laboratory Technician,High,Excellent,Better,Married,Low,No,17,4,8,1,0,5,97,1474,9260,2093,4,31/07/2022,19/01/1981,18/04/2021,,1,4_Between 40 and 50,,41,1,2_Between 1-3 years,Full-time
